customer_tweet_id,customer_text,support_reply,intent,customer_time,support_time
2618353,@AppleSupport phone showing “no service Bug”since I updated to iOS 11.1.1,"@739954 We've received your DM, and we'll continue with you there. Be on the lookout for a response.",sim_cellular_network,2017-11-17 09:23:30+00:00,2017-11-17 14:55:33+00:00
2618253,Is it me or is “Hey Siri” still not working after the update? Mines still broken. @115858 @AppleSupport #HeySiri,@739928 We're here to help. Is Siri unable to hear your voice or giving you an error message? Let us know in a DM and we'll get this resolved together.,device_settings_features,2017-11-17 09:33:01+00:00,2017-11-17 15:10:27+00:00
2618247,@AppleSupport since upgrading to ios11 on my iPhone 6 battery life has plummeted and phone constantly drops calls. What can I do?,@739925 Let’s work together on this. Do you know approximately how long ago you updated? Does the behavior with your calls happen while at multiple locations? Let us know via a DM. We’ll go from there.,battery_charging,2017-11-17 09:38:09+00:00,2017-11-17 15:11:25+00:00
2618278,@AppleSupport my phone is always lagging &amp; stucked. Currently running on 11.1.1. It sucks,"@739932 Hey, we wan you to enjoy your iPhone. We'll look into what's going on. To clarify, is it that the iPhone is slow to respond? Does this happen while using any certain apps?",performance_crash,2017-11-17 09:47:57+00:00,2017-11-17 15:08:00+00:00
2618239,@115858 @AppleSupport unrecognised charge on card... can someone tell me what it is... no purchases made,"@410670 Hey, we can offer some guidance. This article will go over how you can investigate that charge: If that doesn't help, please reach out to our iTunes Store team using this link: They'll be able to take a closer look.",purchases_billing,2017-11-17 09:54:05+00:00,2017-11-17 15:11:52+00:00
2619874,Why does my alarm keep snoozing for 200 minutes??! I’m bad enough at getting up as is. @AppleSupport,@740315 We're here to help. Please DM us which Apple device you are experiencing this issue on and the iOS version it's running. We'll work towards a resolution together.,device_settings_features,2017-11-17 10:10:27+00:00,2017-11-17 15:26:32+00:00
2619888,"What sort of fuckery have you done with this new IOS @AppleSupport , my Bluetooth and Wi-fi keep switching it self on",@740319 Bluetooth and Wi-Fi controls in Control Center work differently in iOS 11. You can read more on that here: Let us know in DM if you have other questions.,device_settings_features,2017-11-17 10:40:49+00:00,2017-11-17 15:25:00+00:00
2593242,"@AppleSupport Thank you. What I meant to say was put it back on the main App Store sceen like before ios11. We often get multiple apps to update at the same time. 10 apps to update, I have to go into each one, one at a time, &amp; scroll to the bottom to see the information section. Crazy.","@734397 Got it. That's a great subject for feedback. In order to ensure that the right people see it, leave that feedback here:",apps_app_store,2017-11-17 10:52:34+00:00,2017-11-17 15:26:00+00:00
2619884,@115858 @AppleSupport unable to send messages to nos on the call log not saved in the contact and crazy battery drain,@740318 We'd received your DM and will continue with you there.,battery_charging,2017-11-17 10:52:42+00:00,2017-11-17 15:25:06+00:00
2619869,@AppleSupport the media keys in high sierra is a mess now and often broken. Can’t even stop the music using keyboard :/,"@740313 Hey, we'd like to learn some more details on what's going on so that we can help. Which apps are you using to listen to music? Let us know in DM and we'll go from there.",device_settings_features,2017-11-17 11:02:21+00:00,2017-11-17 15:27:36+00:00
2619794,"Since the new update, my phones going so slow, stuttering and stalling 😩😩 @AppleSupport",@740296 We’d like to help get this taken care of. Can you let us know what apps hang the most via DM? All the details you share are important to help us determine where to get started.,performance_crash,2017-11-17 11:35:14+00:00,2017-11-17 15:36:00+00:00
2619759,@AppleSupport Bug discovered: iPhone 6s iOS 11.0.3 alarms failed to ring due to auto download of new software while phone was unplugged to power source. Not Cool on test day,"@740289 We know how important alarms can be, especially on test days, and we'd like to help. The first thing we want to recommend is updating to iOS 11.1.2. Please back up your iPhone and install the update using either method mentioned here:",device_settings_features,2017-11-17 11:35:22+00:00,2017-11-17 15:39:00+00:00
2619763,"@AppleSupport after i restore my iPhone X and solve freezing issue , i can’t hear any phone calls and they didn’t hear me too .. is it a software issue? Or hardware? because before the restore no problem with that!!","@670634 We'd like to look into this. Please send us a DM about how you restored the iPhone X. Did you set up as new after, or did you restore a backup?",performance_crash,2017-11-17 11:51:29+00:00,2017-11-17 15:37:29+00:00
2621247,@AppleSupport can you add nightshift back to the control center???? thxx,"@728808 Thanks for reaching out, we're happy to work with you regarding Control Center and Night Shift. If you're using iOS 11, Night Shift is actually still in Control Center, just a different location. Take a look: DM us for more help:",device_settings_features,2017-11-17 11:57:54+00:00,2017-11-17 15:51:00+00:00
2619740,@AppleSupport will photos get copied to new mobile via new ios 11 new phone setup without iCloud photo library activated ?,"@740284 Great question. To access your iCloud Photos on a new device, you'll need to turn on iCloud Photo Library. Check out the following article for more information:",icloud_photos,2017-11-17 12:08:15+00:00,2017-11-17 15:42:32+00:00
2621251,"@AppleSupport all my iphone 7 plus is crash alllllll the time since the updates, wag1?","@740646 We want your iPhone working great, and we're happy to help. Please DM us the iOS version installed and as much detail as you can about the behavior you're experiencing.",performance_crash,2017-11-17 12:18:24+00:00,2017-11-17 15:49:39+00:00
2621274,@AppleSupport can I use iCloud Drive to share files with my friends in the same manor as Dropbox?,"@172791 If you have iOS 11 or later and want to share a document with a friend or colleague, send them a link to any file stored in iCloud Drive directly from the Files app. Learn more here:",icloud_photos,2017-11-17 12:34:37+00:00,2017-11-17 15:46:32+00:00
2621267,"@AppleSupport iPhone 8 AirDrop problem! Tried every single method on the internet no joy! Turn old iPho 6 on instant connection! all setting exactly the same. Reset network connections, Logged out/in iCloud, reset all BT and wifi settings on iMac late 2013, and iPho on ios11.1.2","@262982 Let's take a look at this together and make sure that we get your AirDrop working properly again. Let us know via DM which macOS is currently on the iMac, then we can dig in to this together.",device_settings_features,2017-11-17 12:48:09+00:00,2017-11-17 15:48:31+00:00
2621138,None of my alarms went off AGAIN what the fuck @AppleSupport,"@740614 Being on time is important to get through your day, and we want to make sure your iPhone doesn't interfere with that. Could you join us in DM with more info on what you're seeing?",device_settings_features,2017-11-17 13:08:36+00:00,2017-11-17 16:10:00+00:00
2621127,@115858 @AppleSupport wtf is wrong with your updates. My keyboard and screen all over the place. It took 5 minutes to type this because the camera keeps opening while I type.....,"@740612 This isn't what we expect to happen so let's check into this together and get your phone working again. To get started, which exact iOS version is installed? Also, how much available space do you have on your iPhone?",device_settings_features,2017-11-17 13:15:30+00:00,2017-11-17 16:11:35+00:00
2621195,"@115948 i need some help. I registered for Apple Music, Subscription got deducted but still its not working. Need help. @115858 @AppleSupport","@740631 Let's help get your Apple Music account up and running. Tell us more about what happens when you try to access Apple Music features. Also, which device are you using?",purchases_billing,2017-11-17 13:23:32+00:00,2017-11-17 15:59:00+00:00
2614299,"@AppleSupport It’s my whole phone, it stays acting really slow and my keyboard is even slower. If it isnt that then my screen freezes, mostly when im on facetime.",@739038 Thanks for following up. Send us a DM and tell us which iOS version you're running. We'll help you there.,performance_crash,2017-11-17 13:28:57+00:00,2017-11-17 15:58:00+00:00
2621150,@AppleSupport @115858 Latest software update has caused my iphone 6s to break. I pay extra monthly for icloud storage but none of my pictures or videos have saved after january this year. All the pictures of my daughter are gone and my phone is stuck on white screen.,@723313 We would be glad to help you with this. Reach out to us in DM with more information.,icloud_photos,2017-11-17 13:31:45+00:00,2017-11-17 16:08:31+00:00
2621197,@AppleSupport ok lads can you please tell me why when I tried to update to ios 11 it failed due to an error and needs me to restore my phone to factory settings but when I try to restore it that ALSO fails due to an error so now my phone is just a vegetable :))))) FIX this,"@740632 We'll be happy to help out with the issues happening to your iPhone during the update. Please DM us, and let us know if these steps help: We'll work with you on resolving this issue there.",ios_update,2017-11-17 13:32:08+00:00,2017-11-17 15:58:00+00:00
2621154,Need help!!! My volume down button is completely stuck so no sound on phone?! @AppleSupport @115858,"@206679 Let's take a look at this together! Let us know via DM the type of iPhone you have and which country you are in, then we can go from there.",device_settings_features,2017-11-17 13:36:37+00:00,2017-11-17 16:06:28+00:00
2622673,"On another note, I️ am so annoyed I️ can’t type I️ without the glitch. #Apple #iphone thanks @115858 @AppleSupport when you fixing this?",@740944 We released a recent update that's addressed this issue. Let’s be sure to back up your device prior to updating. How to back up:,performance_crash,2017-11-17 13:37:58+00:00,2017-11-17 16:33:30+00:00
2621140,"my phone keeps crashing, battery lasts 4 hours, apps freeze, Touch ID inactive, and my screen is no longer calibrated 🤬@AppleSupport #IOS11",@740615 We want you to have a better experience with your iPhone and we're happy to help. Please DM us and we'll troubleshoot this together.,performance_crash,2017-11-17 13:47:20+00:00,2017-11-17 16:09:33+00:00
2615351,"@AppleSupport The wifi turn on by itself automatically. Even when I turned it off, it’ll turn back on again for several minutes later. It happens almost every time. I’m using iPhone 6S on iOS 11.1 I think this is just about software bugs, not the hardware problem. Thx for respond my tweet...","@739281 Wi-Fi and Bluetooth controls have changed a bit with iOS 11. Wi-Fi would need to be completely disabled through the Settings app, as outlined by our guide, here: To verify, are you turning off Wi-Fi through the Settings app?",device_settings_features,2017-11-17 13:54:23+00:00,2017-11-17 16:15:01+00:00
2622729,"@AppleSupport since #ios11 came out my phone is basically useless, the touchscreen doesn’t work or is lagging good job on destroying my phone",@740959 We're glad you reached out. Is this happening in all your apps? Which version of iOS 11 are you currently running? Tap Settings &gt; General &gt; About to find the version number.,performance_crash,2017-11-17 13:58:23+00:00,2017-11-17 16:24:07+00:00
2622735,"@AppleSupport Using the lock screen to respond to text messages causes the phone to do a brief, not full reboot. This is happening a lot lately and it’s frustrating, especially on a new device.",@740960 We'd be happy to assist today. To get started can you let us know what model iPhone you're using and also what software version it's running? (Settings &gt; General &gt; About &gt; Version),messages_imessage,2017-11-17 14:01:03+00:00,2017-11-17 16:23:42+00:00
2621136,"@AppleSupport Purchased a song from @118721, but it wont play. It says it is unavailable? #help",@637931 We're here for you. DM us using the link below so that we can look into this with you.,purchases_billing,2017-11-17 14:01:41+00:00,2017-11-17 16:10:00+00:00
2622752,@applesupport I dont think apple is aware of these bugs that have been going on for months but 1. still getting calls on Do not Disturb 2. wifi keep dropping on network (not just mine) updated to newest version still having problem.,@740966 Let's look into this together and work towards a solution. Are you experiencing this on iOS 11.1.2? Which device model are you using? Let us know in DM.,device_settings_features,2017-11-17 14:05:53+00:00,2017-11-17 16:20:04+00:00
2622658,"@AppleSupport Can’t seem to restore my purchase and it’s making me really sad...and a bit angry...needz my Tay Tay. (Also, tried Purchased section and album does not appear) 😟😔😞😫😩😢😭😤",@141588 We're here for you. Check out the steps in this article: DM us if the problem persists afterward.,purchases_billing,2017-11-17 14:07:09+00:00,2017-11-17 16:35:00+00:00
2594402,@AppleSupport Thank you. It rebooted and seems to run fine in safe mode.,@733720 Thank you for testing that. Booting into safe mode does go through a few internal checks. Let’s test booting the computer up like normal now that we have tried safe mode and see if it is still have the same problems please.,performance_crash,2017-11-17 14:07:51+00:00,2017-11-17 16:25:00+00:00
2615363,@AppleSupport Thanks! I first started the update through my iphone on a good wifi network and then it froze. I've restarted it several times and even tried recovery mode hooking it up to the computer and it still gets to the same point at the end and freezes..,@739282 Thank you for the information. What do you currently see on the iPhone screen? Please send us a DM and we'll continue there.,performance_crash,2017-11-17 14:11:26+00:00,2017-11-17 16:27:01+00:00
2555267,@AppleSupport Last night I made the 11.1.2 update and so far there’s obviously an improvement of battery life 💪🏼😊,@725605 We're glad to hear it! Let us know if we can be of any assistance in the future. We'll be happy to do all we can to help.,battery_charging,2017-11-17 14:23:57+00:00,2017-11-17 16:20:26+00:00
2622660,@AppleSupport @115858 Using MacBook retina for past about 18 months based on friend's suggestion that it will be robust and reliable and difficult for malware and virus. clicked Sierra update and system crashed and hard disk is not recognizable. Disappointed.,"@740941 Definitely not the kind of experience that we want for you to have, but we're here to help out! Meet us in DM and let us know what you are currently seeing when trying to boot up the Mac, then we can help out from there.",performance_crash,2017-11-17 14:33:54+00:00,2017-11-17 16:34:33+00:00
2502079,@AppleSupport It just goes through or appears to go through. The missed imessage/SMS texts that are coming to me are intermittent. Some are coming through. Some are not. I reset to factory settings and it was/is still happening.,@713686 You've taken a number of great steps. Have you contacted your carrier to check your account? You'll find this and some other steps here: Feel free to reach out via DM if you need further assistance.,messages_imessage,2017-11-17 14:45:45+00:00,2017-11-17 16:40:29+00:00
2622606,"@AppleSupport iOS 11.1.1 is causing continual freezes, battery drain, and apps never starting or crashing. Give me back the autocorrect issues. This is hell",@740925 We are here to help. DM us the details of your issue and we can take a look at this.,performance_crash,2017-11-17 14:47:30+00:00,2017-11-17 16:43:00+00:00
2627781,@AppleSupport Can I pay annually for icloud storage?,@742184 We'd like to answer your questions about iCloud billing. Do you already have an upgraded iCloud storage plan? Let us know in DM.,icloud_photos,2017-11-17 14:48:09+00:00,2017-11-17 16:54:50+00:00
2622634,11.1.1 destroyed my battery life. It was fine on 11.1. C'mon guys @115858 @AppleSupport,@740933 We're here for you. Shoot us a DM using the link below and let us know if you've updated to iOS 11.1.2.,battery_charging,2017-11-17 14:52:39+00:00,2017-11-17 16:40:29+00:00
2622630,"@AppleSupport please send help, i restored my phone from itunes, now it is asking me to sign in to my apple ID but is having an error connecting to the apple id servers, any help, as of right now my iphone is a paperweight","@740931 Let's get you back onto your iPhone. First, did you restore from a backup or restore to factory settings? Have you tried restarting your iPhone and trying again? Let us know the details and we'll go from there.",apple_id_account,2017-11-17 15:03:15+00:00,2017-11-17 16:40:29+00:00
2622625,Trying to set up a time to go to Apple's Genius Bar since my phone has no service. How am I supposed to receive a verification code without service? @115858 @AppleSupport,@334143 We can help! Join us in DM with more details about what's going on. We're happy to get you scheduled.,sim_cellular_network,2017-11-17 15:06:20+00:00,2017-11-17 16:41:01+00:00
2622623,@AppleSupport why is my phone so laggy!!!!,@740929 We are here to help. DM us your device details and we can take a look at this.,performance_crash,2017-11-17 15:07:35+00:00,2017-11-17 16:41:27+00:00
2618385,@AppleSupport It's since you released iOS11 that the keyboard covers the text input field .. i need a miracle considering the amount of useless updates you've released 😕,"@739963 We're glad to be able to assist. Have you already done the iOS 11.1.2 update? If you have and the issue persists, please DM us:",device_settings_features,2017-11-17 15:17:36+00:00,2017-11-17 16:54:25+00:00
2618308,@AppleSupport After I upgraded to the new iOS... the WiFi switches itself on. Connects to any recognised network it can.,"@124066 How do you disable Wi-Fi? If you are using the Control Center to turn off Wi-Fi, Bluetooth and Wi-Fi are now only temporarily disabled in Control Center: To disable Wi-Fi go to Settings &gt; Wi-Fi &gt; Off.",device_settings_features,2017-11-17 15:21:51+00:00,2017-11-17 17:08:31+00:00
2978350,My phone is becoming really slow at processing anything pls help @AppleSupport,"@755842 We'd love to help with this. DM us more details about the issues you're seeing with slowness. Please make sure to include which exact version of the operating system and which model of iPhone you're using, and we'll get started.",performance_crash,2017-11-17 15:25:18+00:00,2017-11-17 17:02:00+00:00
2629002,"@AppleSupport hey guys, apps keep crashing, can't download any additional ones and phone won't update to ios11. over 7GB's of storage available. Phone is a 7. cheers",@742495 We are here to help. Let's take a look at this. DM us what happens when you try to download apps and we can take a look.,performance_crash,2017-11-17 15:28:20+00:00,2017-11-17 17:21:33+00:00
2627758,@AppleSupport please fix the battery draining problem it’s been happening since I updated to iOS 11😭,@531444 Thanks for following up. Send us a DM so we can keep looking into this with you there.,battery_charging,2017-11-17 15:28:23+00:00,2017-11-17 17:00:14+00:00
2627754,@AppleSupport why does the silent/ringer switch get loose after a week of use? Big flaw,"@742177 That doesn't sound right. We'd like to learn more about the issue you are experiencing so we can help. Please DM us at the link below with which iPhone model you are using, and more details on this issue.",device_settings_features,2017-11-17 15:33:15+00:00,2017-11-17 17:02:13+00:00
2618277,"@AppleSupport Yes the iphone is slow to respond. While looking for contacts, it always lag.",@739932 Thanks for clarifying. Let's go ahead and back up your iPhone and update the iOS to the latest version to see if that helps. Here's an article to help you with the backup: Let us know the results.,performance_crash,2017-11-17 15:34:56+00:00,2017-11-17 17:05:35+00:00
2628978,"@118721 Have not been able to complete a purchase of new songs for days! My #iphone and #mac are due for replacement. Thinking about going #pc and #android. Wake up @115858, @applesupport. #itunesproblems #apple","@742488 We want you to be able to enjoy new music so let's check into this together. To get started, are you getting any error messages when you try to purchase songs?",purchases_billing,2017-11-17 15:36:03+00:00,2017-11-17 17:29:32+00:00
2627725,"@AppleSupport Hi, will iphone X with verizon or sprint carrier work in Kazakhstan?",@742169 We'd recommend contacting your cellular service provider as they would have the best information on service availability.,sim_cellular_network,2017-11-17 15:37:23+00:00,2017-11-17 17:08:30+00:00
2621163,@AppleSupport is there a way to set up family Apple Music without having to share payment methods?,@506430 We can help out with that. Members of a family sharing group can bypass using the payment method on file for the group organizer by using iTunes gift cards for purchases.,purchases_billing,2017-11-17 15:39:25+00:00,2017-11-17 16:03:17+00:00
2618380,"@AppleSupport The sim was from the previous iPhone as i purchased my X sim free. Today has also been troublesome,it is like basically having a trouble with signal. In areas where I had full 4g it was flickering to 3G and on voice i have been told off most that I sound robot like until I move.",@132874 Got it. Reach out to us in DM and we will get this taken care of for you.,purchases_billing,2017-11-17 15:40:23+00:00,2017-11-17 17:07:26+00:00
2622004,"@AppleSupport DM @AppleSupport Thanks for reaching out. iPhone 6 is super slow ever since update—in apps and home screens. Worse, it broke the sync from Watch 2 to Activity and Health apps. Tried everything suggested on boards. Should I do clean install on Phone? (Dreading!)","@740796 Use this link to join us in DM, and we'll continue.",performance_crash,2017-11-17 15:51:13+00:00,2017-11-17 17:11:35+00:00
2628990,@115858 @AppleSupport HOW is it that you do not know that the wifi button automatically turns on without even touching it???,"@742491 We’re happy to take a closer look into this with you. To begin, which iOS version is installed on your device? Reach us in DM with the answer.",device_settings_features,2017-11-17 15:52:50+00:00,2017-11-17 17:26:00+00:00
2629008,"@115858 @AppleSupport purchased #IPadPro #ipencil and #MacBookPro 10/19/17. Replaced the ipencil, iPadPro. Now MacBookPro needs battery replaced, and iPadPro as well! #apple #fail #NotOkay #nothappy #sucks","@340958 Let us know via DM which country you are currently in, then we can definitely look in to options for this with you.",purchases_billing,2017-11-17 15:57:34+00:00,2017-11-17 17:21:08+00:00
2622750,It’s 2017 and iOS device setup still barfs app icons all over the Springboard 🤮📱 @AppleSupport can app folders be synced from an iCloud backup?,@740965 We'd like to help out. Send us a DM and we can look into this for you.,icloud_photos,2017-11-17 16:03:08+00:00,2017-11-17 16:20:26+00:00
2619767,@AppleSupport Simply I don’t want this box in control center.,"@569775 Thanks for the picture, it really helps us understand better. Currently, this cannot be removed, but we love customer feedback so much that we created a web page just for it. Let us know your thoughts here:",device_settings_features,2017-11-17 16:10:49+00:00,2017-11-17 17:43:29+00:00
2630225,@AppleSupport is there anyway to turn off very loud noise that bings if you accidentally hit the voice to text button to left of space bar? Even on silent makes noise and need to be able to send texts without that noise. Thx!,"@742772 We appreciate and welcome our customers feedback on features and changes you're interested in. To submit that feedback, use the following link:",messages_imessage,2017-11-17 16:11:23+00:00,2017-11-17 17:45:00+00:00
2630221,.@AppleSupport since upgrading to iOS 11.1.1 my one keyboard issue was fixed but now every time I type “it” It does this craziness (below) AND I don’t have any phrase shortcuts. HELP it’s driving me crazy!,"@742770 We'd love to help out. First let's make sure you have a current backup of your data. Then, meet us in DM to continue.",device_settings_features,2017-11-17 16:24:12+00:00,2017-11-17 17:46:32+00:00
2630223,@AppleSupport my MacBook Pro has frozen after trying to install the new update. Please help!!!,@742771 We want to help with your Mac. The prohibitory symbol means your Mac couldn't find a valid System Folder to start up from. Try reinstalling macOS using macOS recovery and let us know if this helps at all:,performance_crash,2017-11-17 16:25:19+00:00,2017-11-17 17:46:32+00:00
2630185,"@AppleSupport how do you completely turn off WiFi from control center. It only disconnects you from your connection, but then connects to other open networks. Only way to do so is if I turn it off in settings... 🤔",@742760 We can shed some light on that for you. Please check out this article with the updates in iOS 11 and Control Center:,device_settings_features,2017-11-17 16:25:34+00:00,2017-11-17 17:59:27+00:00
2630198,@AppleSupport A very harsh battery life on my iPhone .Please fix it with a software update,@742763 Happy to look into this with you. What app seems to be using the most battery power here? Scroll up a bit to see. DM us and let us know.,battery_charging,2017-11-17 16:27:26+00:00,2017-11-17 17:56:31+00:00
2630158,@AppleSupport Hey. I’ve an issue that I can’t download any application in my app store. How can I fix it?,@742751 Let's help get you back to downloading those applications in your App Store. Is this issue happening over cellular data as well as Wi-Fi? Do you ever get any error message after a certain amount of time waiting? Have you tried restarting your device yet?,apps_app_store,2017-11-17 16:30:11+00:00,2017-11-17 18:08:31+00:00
2279171,"@AppleSupport I have WiFi on and Bluetooth. I close any app, including email, as soon as I'm done with it. Is a recent problem, since August?; never had this issue in the past.",@662646 Thank you. Please send us a DM and tell us what you see under Settings &gt; General &gt; About &gt; Version. We'll meet you there to continue.,device_settings_features,2017-11-17 16:31:44+00:00,2017-11-17 17:59:27+00:00
2630180,"Amazing how these fake @AppleSupport emails make it through the spam filter on my @115858 iCloud mail. They look legit “enough,” so it’s also concerning how many people blindly click through.",@476369 We want to help. We ask that you report phishing emails like this one using the following link. This way we can continue to prevent emails like this coming through. Avoid phishing emails and more:.,sim_cellular_network,2017-11-17 16:38:41+00:00,2017-11-17 18:03:00+00:00
2622636,@AppleSupport yes siri is on!,"@740934 Let's disable Siri. Then power off the device using these steps: Once powered back on, let's enable Siri, and see if the issue persists.",device_settings_features,2017-11-17 16:39:42+00:00,2017-11-17 18:09:30+00:00
2630147,@AppleSupport apps keeps doing this and crashing ready to throw it all away 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🚮🚮🚮,"@742748 We want to help. Please meet us in DM, and we'll take a further look at this together.",performance_crash,2017-11-17 16:40:43+00:00,2017-11-17 18:09:01+00:00
2630172,@115858 @AppleSupport my #HaloGames from @115890 #HaloSA and #HaloSS are crashing. Latest iOS updates and iPhone 7 restarts did not help. These games are no longer on the app store. What do I do?,"@596269 Reach out to us via DM, then we can advise you on this from there.",performance_crash,2017-11-17 16:44:44+00:00,2017-11-17 18:05:00+00:00
2621126,@AppleSupport iOS 11.1.2 and I have 34GBs left!,@740612 Thanks for that information. Have you tried restarting your iPhone? Are you using any sort of glass screen protector? We ask as we want to rule out any sort of false touch issue. Let's dig into this deeper over DM:,sim_cellular_network,2017-11-17 16:46:13+00:00,2017-11-17 18:14:33+00:00
2110922,@AppleSupport No alerts. It shits down when I have more then 3 software running. And it’s extremely slow.,@622686 We'd like to take a further look at this with you. Please meet us in DM to proceed.,performance_crash,2017-11-17 16:47:19+00:00,2017-11-17 18:10:29+00:00
2978724,@AppleSupport my iPhone 6s alarm volume has altered in the last 24 hours or so. It didn’t wake me up this morning. I check the volume level every night.,@821516 We understand the importance of the alarms sounding at a high volume. Can you tell us the iOS shown in Settings &gt; General &gt; About? Are you using the built in Clock app? Does the volume play high for other tones? Meet us in DM with your response.,device_settings_features,2017-11-17 16:48:14+00:00,2017-11-17 18:24:30+00:00
2631628,"@AppleSupport Is there anyway I can get off activation lock? I have forgot my Apple ID and Passcode, I would be very appreciated if you could help me with this issue.","@743095 You'll need the Apple ID and password to get past the Activation Lock. If you're not sure of your Apple ID and password, we'd like to get you over to our Apple ID support. They'll be the best ones to help with this:",apple_id_account,2017-11-17 16:51:18+00:00,2017-11-17 18:14:00+00:00
2622613,"@AppleSupport Ok, its telling me to turn on auto brightness, but I don't have the option for some reason!?",@740927 No worries. Let's move to DM and check a few things together. Please tap here to continue:,device_settings_features,2017-11-17 16:54:04+00:00,2017-11-17 18:18:02+00:00
2622683,"@AppleSupport I’ve several side-loaded books and pdf docs that are missing. Purchased section only lists books purchased from the Store, so... P.S - i can see ALL books on my Mac’s iBook app",@740948 Are both devices set to sync iBooks content via iCloud?,purchases_billing,2017-11-17 16:56:52+00:00,2017-11-17 18:20:38+00:00
2616560,"@AppleSupport Example while to make a call fron the home screen to contacts there have lag, same goes to the picture file, there are no response. U need to closed the the file the enter back","@739552 Did you ever experience this issue prior to updating to iOS 11.1.2? Also, is the Photos app also not responding as expected? Let us know the answers in DM.",performance_crash,2017-11-17 16:59:30+00:00,2017-11-17 18:26:35+00:00
2631577,Unable to make calls on IOS 11.1.x on my 5s.. Any Solution. IOS 11.0.3 works fine on Iphone 5s. @AppleSupport,"@743084 We'd be happy to assist today. What's happening when you try to place a call, are you just getting the call failed error? Does the call go out and then drop? etc.",calls,2017-11-17 17:01:22+00:00,2017-11-17 18:26:35+00:00
2631561,@AppleSupport My 6 plus iPhone is spontaneously playing music. The screen is freezing up constantly within various apps. I have completed the 11.1.1 update and this has not resolved the issue,@743081 We're here to help. Does this happen when the device is lying on a flat surface? How long have you been having this issue?,performance_crash,2017-11-17 17:02:39+00:00,2017-11-17 18:30:40+00:00
2631568,Je sais pas c’est quoi ce problème avec iCloud encore mais je viens de perdre mes contacts mes sms et pas mal de dossier sur word merci @AppleSupport 😂😂,@743082 We offer support via Twitter in English. Contact us for help in your preferred language here:,messages_imessage,2017-11-17 17:06:06+00:00,2017-11-17 18:30:00+00:00
2631557,"@AppleSupport @115858 I have both of the auto-brightness tabs turned off in accessibility, yet my phone still gets dimmer and brighter by itself",@743080 Thanks for reaching out to us about this. Let's see what could be causing that. Which iOS version are you running? When did you first notice this issue? Please reply with a DM and we'll get started.,device_settings_features,2017-11-17 17:09:33+00:00,2017-11-17 18:31:00+00:00
2631565,"So it’s taken3 @AppleSupport senior engineers 2 weeks now, and my 3 month old iPhone battery is worse than ever, keeps crashing, basically useless, think a refund is on the cards and spend it on a Samsung I can actually use #Appleareshite","@138177 We'd like to learn a bit more about the trouble you're running into with your iPhone, and the interactions you've had so far. Meet us in DM where we can investigate further.",performance_crash,2017-11-17 17:10:15+00:00,2017-11-17 18:30:40+00:00
2631555,@115948 @AppleSupport I logged out of my account and then logged back in and ALL MY MUSIC IS GONE (besides the one I purchased),"@743079 We've received your DM, and will follow up with you regarding the missing music there.",purchases_billing,2017-11-17 17:18:39+00:00,2017-11-17 18:31:32+00:00
2631517,@115858 @AppleSupport how about someone at Apple fixes iMovie from crashing everytime you open the damn thing instead of giving me a notification that there’s another update everyday!,@743068 We'd love to get you in touch with our iMovie specialist to take a look into that issue in more detail today. Please reach out here:,performance_crash,2017-11-17 17:22:04+00:00,2017-11-17 18:37:00+00:00
864873,@AppleSupport I am on 11.1.2 iPhone 6 and we went through this when 11 came out and they said I had a bad battery and need to fix. I said that’s not right because I had no problems with my battery draining at all until the new iOS and it’s not right o make ppl pay,"@325403 We understand how battery issues can impact you. Updates can uncover existing issues, we'd be happy to look over what's happening with your iPhone. Send us a DM and we'll continue there.",battery_charging,2017-11-17 17:23:09+00:00,2017-11-17 18:41:00+00:00
2580545,"@302308 @AppleSupport Mate, I've not been able to install an iOS update since the day the new iPhone was launched! Coincidence?!?","@743493 Hi there! Which device are you trying to update, and what happens when you attempt to update?",ios_update,2017-11-17 17:27:27+00:00,2017-11-17 18:46:00+00:00
2575272,@AppleSupport Music glitches in between selections and now my battery cant hold a charge for nothing since your update,@621298 Are you using any Bluetooth devices to listen to the Music app? Have you been using the original Apple charging cable to power the device?,performance_crash,2017-11-17 17:29:28+00:00,2017-11-17 18:48:00+00:00
2633188,What’s up @115858? I’m trying to purchase an iPhone X online but your system is failing. I call @AppleSupport and get told it’s being fixed to keep trying. Now your system has locked me out for trying too many times. #TerribleExperience,@743484 We want to make sure you get to the right place and get this sorted out. Please reach out to our Online Sales Support here:,purchases_billing,2017-11-17 17:29:43+00:00,2017-11-17 18:48:26+00:00
2592269,"@AppleSupport I did it at home, my wi-fi is okay",@734152 Let's work closer on this. DM us and we'll get this figured out.,device_settings_features,2017-11-17 17:32:14+00:00,2017-11-17 18:51:26+00:00
2631620,How do I fix my disabled Apple ID? @AppleSupport #help 🙏,@743092 Hey there. We'd be happy to get you in the right direction. Can you send us a DM? We'll go from there.,apple_id_account,2017-11-17 17:37:16+00:00,2017-11-17 18:15:31+00:00
2618263,"@AppleSupport Different USB port, different keyboard, even fresh high sierra installation. I tested it all.","@739929 Let's try resetting the SMC, as well:",device_settings_features,2017-11-17 17:37:49+00:00,2017-11-17 18:50:00+00:00
