customer_tweet_id,customer_text,support_reply
2783352,@AppleSupport Thanks. Just spoken to you by phone and got an instruction set up to reschedule. Thanks for your help,@777212 It's our pleasure. We're glad you were able to get that taken care of. Reach out any time.
2756825,Is anyone else having problems with their iOS? My phone keeps crashing and just erased all my pictures. What’s happening @AppleSupport,@583176 We're happy to help you. Can you tell us which iOS version you are currently using please?
2577693,"@AppleSupport how do we clear history in maps on iOS 11.1.1? old house location keeps showing up, I swipe left and only get a share button and no remove, help.",@730848 We'd love to assist you with clearing out that destination. Check this out: Let us know if that helps.
948869,@AppleSupport Tried it with both. Still didn't work,@345023 Thank you. Do any errors appear?
460844,@AppleSupport I’m on the Public beta of 11.2 but this has literally been happening on and off since the first beta.,"@224482 Okay, DM us your country so we can continue."
2952407,@AppleSupport why does my battery % go down instead of up when I charge it lately?? It's just went from 59% to 28% when I plugged it in to charge? 😩,@815215 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.
1762081,@AppleSupport got a message from “apple” is this legit?,@530199 Thanks for reaching out and we can help. That looks like phishing. More info here:
1615887,@AppleSupport markup in 11.03 on ipad air doesnt recognise a shape you draw and straighten it? And if u use a box shape you cant rotate it??,@495552 We’re glad you reached out! We'd be happy to look into this with you. Let us know which app you’re using to markup in DM.
503586,"@AppleSupport My MacBook Pro keeps freezing, can’t get anything done. What’s up?! And yes I have the newest version.","@235352 We're here to help get this resolved. To get started, is this occurring at random or when using a specific application?"
749796,@AppleSupport nope!,@299226 Do you notice any difference with another network?
1674035,Y’all are on the cusp of world domination but can’t stop this——&gt; I️ @AppleSupport,@509364 Here’s what you can do to work around the issue until it’s fixed in a future software update:
894903,@AppleSupport why does my battery die halfway through the day ever since the update 😩🆘I’m doing less stuff on it to save battery,@332482 Let's look into that. Send us a DM and we'll go from there.
488042,@AppleSupport 11.1.2,"@231173 Thank you. Have you had a chance to restart your iPhone since you noticed this? If not, let's do that now. Restart your iPhone: Then DM us."
716509,"@AppleSupport Hi, Finally working, my password was not going through even when I know I was typing the correct password. Managed to change password thrice",@227624 We are glad you got this working. Let us know if you need anything else.
556041,@AppleSupport I have this exclamation mark in the left bottom and the picture is blurred,"@249885 Thanks. Do you use iCloud Photo Photo Library at all? If so, and you go to Settings &gt; Apple ID (at the top) &gt; iCloud &gt; Photos, does it show that they are currently uploading?"
2675416,"@115858 @applesupport fix this update. All my apps keep freezing, my Spotify doesnt show up on my lock screen and it sucks","@753081 We can work together to see what's going on. First, can you tell us the device and exact iOS version?"
1936568,@AppleSupport who can I talk to about my phone being slow after updating?,@576113 We’d like to help look into this with you. Can you start by describing the differences you’ve noticed in DM?
1366349,@AppleSupport 1. When I update the name of the album artist by example. 2. It keep showing the old information on my iPhone.,@438072 Which type of iPhone do you have and which version of the iOS is currently installed?
1019348,#ios11 draining the battery life of my #iphone and #ipadpro. Solution @AppleSupport ?,@361196 We're happy to help with this today. Which version of iOS 11 are you currently using per Settings &gt; General &gt; About?
252889,@AppleSupport That’s one of the first things I did. Still sporadic.,@176096 We appreciate your reply. Does this happen with one contact in particular or different contacts? Please let us know in DM.
